DATE,TIME,SPO2,PULSE
2014-06-30, 02:10:13, 94, 66
2014-06-30, 02:10:14, 94, 67
2014-06-30, 02:10:15, 94, 67
2014-06-30, 02:10:16, 94, 67
2014-06-30, 02:10:17, 94, 67
2014-06-30, 02:10:18, 94, 67
2014-06-30, 02:10:19, 94, 67
2014-06-30, 02:10:20, 94, 67
2014-06-30, 02:10:21, 94, 67
2014-06-30, 02:10:22, 94, 67
2014-06-30, 02:10:23, 94, 67
2014-06-30, 02:10:24, 94, 66
2014-06-30, 02:10:25, 94, 66
2014-06-30, 02:10:26, 94, 65
2014-06-30, 02:10:27, 93, 65
2014-06-30, 02:10:28, 93, 65
2014-06-30, 02:10:29, 93, 64
2014-06-30, 02:10:30, 93, 64
2014-06-30, 02:10:31, 93, 64
2014-06-30, 02:10:32, 93, 63
2014-06-30, 02:10:33, 93, 63
2014-06-30, 02:10:34, 93, 63
2014-06-30, 02:10:35, 94, 63
2014-06-30, 02:10:36, 94, 62
2014-06-30, 02:10:37, 94, 62
2014-06-30, 02:10:38, 94, 62
2014-06-30, 02:10:39, 95, 62
2014-06-30, 02:10:40, 95, 62
2014-06-30, 02:10:41, 95, 62
2014-06-30, 02:10:42, 95, 62
2014-06-30, 02:10:43, 95, 62
2014-06-30, 02:10:44, 95, 62
2014-06-30, 02:10:45, 95, 62
2014-06-30, 02:10:46, 95, 62
2014-06-30, 02:10:47, 95, 62
2014-06-30, 02:10:48, 95, 62
2014-06-30, 02:10:49, 95, 62
2014-06-30, 02:10:50, 95, 62
2014-06-30, 02:10:51, 95, 62
2014-06-30, 02:10:52, 95, 62
2014-06-30, 02:10:53, 95, 62
2014-06-30, 02:10:54, 95, 62
2014-06-30, 02:10:55, 95, 62
2014-06-30, 02:10:56, 95, 62
2014-06-30, 02:10:57, 95, 62
2014-06-30, 02:10:58, 95, 62
2014-06-30, 02:10:59, 95, 62
2014-06-30, 02:11:00, 95, 62
2014-06-30, 02:11:01, 95, 62
2014-06-30, 02:11:02, 95, 62
2014-06-30, 02:11:03, 95, 61
2014-06-30, 02:11:04, 94, 61
2014-06-30, 02:11:05, 94, 60
2014-06-30, 02:11:06, 94, 59
2014-06-30, 02:11:07, 94, 59
2014-06-30, 02:11:08, 94, 58
2014-06-30, 02:11:09, 94, 58
2014-06-30, 02:11:10, 94, 57
2014-06-30, 02:11:11, 94, 57
2014-06-30, 02:11:12, 94, 57
2014-06-30, 02:11:13, 94, 57
2014-06-30, 02:11:14, 94, 57
2014-06-30, 02:11:15, 94, 57
2014-06-30, 02:11:16, 94, 58
2014-06-30, 02:11:17, 95, 58
2014-06-30, 02:11:18, 95, 58
2014-06-30, 02:11:19, 95, 59
2014-06-30, 02:11:20, 95, 59
2014-06-30, 02:11:21, 95, 59
2014-06-30, 02:11:22, 95, 59
2014-06-30, 02:11:23, 95, 59
2014-06-30, 02:11:24, 95, 59
2014-06-30, 02:11:25, 95, 59
2014-06-30, 02:11:26, 95, 59
2014-06-30, 02:11:27, 95, 59
2014-06-30, 02:11:28, 95, 59
2014-06-30, 02:11:29, 95, 60
2014-06-30, 02:11:30, 95, 60
2014-06-30, 02:11:31, 95, 60
2014-06-30, 02:11:32, 95, 60
2014-06-30, 02:11:33, 95, 60
2014-06-30, 02:11:34, 95, 60
2014-06-30, 02:11:35, 95, 61
2014-06-30, 02:11:36, 95, 60
2014-06-30, 02:11:37, 95, 61
2014-06-30, 02:11:38, 96, 61
2014-06-30, 02:11:39, 96, 62
2014-06-30, 02:11:40, 96, 62
2014-06-30, 02:11:41, 96, 62
2014-06-30, 02:11:42, 96, 62
2014-06-30, 02:11:43, 96, 62
2014-06-30, 02:11:44, 96, 62
2014-06-30, 02:11:45, 96, 62
2014-06-30, 02:11:46, 96, 62
2014-06-30, 02:11:47, 96, 62
2014-06-30, 02:11:48, 96, 62
2014-06-30, 02:11:49, 96, 62
2014-06-30, 02:11:50, 96, 62
2014-06-30, 02:11:51, 96, 62
2014-06-30, 02:11:52, 96, 62
2014-06-30, 02:11:53, 96, 62
2014-06-30, 02:11:54, 95, 62
2014-06-30, 02:11:55, 95, 63
2014-06-30, 02:11:56, 95, 63
2014-06-30, 02:11:57, 95, 63
2014-06-30, 02:11:58, 95, 63
2014-06-30, 02:11:59, 95, 63
2014-06-30, 02:12:00, 95, 63
2014-06-30, 02:12:01, 95, 63
2014-06-30, 02:12:02, 95, 63
2014-06-30, 02:12:03, 95, 63
2014-06-30, 02:12:04, 95, 63
2014-06-30, 02:12:05, 95, 63
2014-06-30, 02:12:06, 95, 63
2014-06-30, 02:12:07, 95, 63
2014-06-30, 02:12:08, 95, 64
2014-06-30, 02:12:09, 95, 64
2014-06-30, 02:12:10, 95, 64
2014-06-30, 02:12:11, 95, 64
2014-06-30, 02:12:12, 95, 64
2014-06-30, 02:12:13, 95, 64
2014-06-30, 02:12:14, 95, 64
2014-06-30, 02:12:15, 95, 63
2014-06-30, 02:12:16, 94, 63
2014-06-30, 02:12:17, 94, 63
2014-06-30, 02:12:18, 94, 63
2014-06-30, 02:12:19, 94, 63
2014-06-30, 02:12:20, 94, 63
2014-06-30, 02:12:21, 94, 62
2014-06-30, 02:12:22, 94, 62
2014-06-30, 02:12:23, 94, 62
2014-06-30, 02:12:24, 95, 62
2014-06-30, 02:12:25, 95, 62
2014-06-30, 02:12:26, 95, 62
2014-06-30, 02:12:27, 95, 63
2014-06-30, 02:12:28, 95, 63
2014-06-30, 02:12:29, 95, 63
2014-06-30, 02:12:30, 95, 64
2014-06-30, 02:12:31, 95, 64
2014-06-30, 02:12:32, 95, 64
2014-06-30, 02:12:33, 95, 64
2014-06-30, 02:12:34, 95, 64
2014-06-30, 02:12:35, 95, 64
2014-06-30, 02:12:36, 95, 64
2014-06-30, 02:12:37, 95, 64
2014-06-30, 02:12:38, 95, 64
2014-06-30, 02:12:39, 95, 64
2014-06-30, 02:12:40, 95, 64
2014-06-30, 02:12:41, 95, 64
2014-06-30, 02:12:42, 95, 64
2014-06-30, 02:12:43, 95, 64
2014-06-30, 02:12:44, 95, 64
2014-06-30, 02:12:45, 95, 64
2014-06-30, 02:12:46, 95, 64
2014-06-30, 02:12:47, 95, 64
2014-06-30, 02:12:48, 95, 64
2014-06-30, 02:12:49, 95, 64
2014-06-30, 02:12:50, 95, 63
2014-06-30, 02:12:51, 95, 63
2014-06-30, 02:12:52, 95, 63
2014-06-30, 02:12:53, 95, 63
2014-06-30, 02:12:54, 95, 63
2014-06-30, 02:12:55, 94, 62
2014-06-30, 02:12:56, 94, 62
2014-06-30, 02:12:57, 94, 62
2014-06-30, 02:12:58, 94, 62
2014-06-30, 02:12:59, 95, 62
2014-06-30, 02:13:00, 95, 62
2014-06-30, 02:13:01, 95, 62
2014-06-30, 02:13:02, 95, 62
2014-06-30, 02:13:03, 95, 62
2014-06-30, 02:13:04, 95, 63
2014-06-30, 02:13:05, 95, 63
2014-06-30, 02:13:06, 95, 64
2014-06-30, 02:13:07, 95, 64
2014-06-30, 02:13:08, 95, 64
2014-06-30, 02:13:09, 95, 64
2014-06-30, 02:13:10, 95, 64
2014-06-30, 02:13:11, 95, 64
2014-06-30, 02:13:12, 95, 64
2014-06-30, 02:13:13, 95, 64
2014-06-30, 02:13:14, 94, 64
2014-06-30, 02:13:15, 94, 65
2014-06-30, 02:13:16, 94, 64
2014-06-30, 02:13:17, 94, 64
2014-06-30, 02:13:18, 94, 64
2014-06-30, 02:13:19, 94, 64
2014-06-30, 02:13:20, 94, 65
2014-06-30, 02:13:21, 94, 65
2014-06-30, 02:13:22, 94, 65
2014-06-30, 02:13:23, 94, 65
2014-06-30, 02:13:24, 94, 65
2014-06-30, 02:13:25, 94, 65
2014-06-30, 02:13:26, 94, 65
2014-06-30, 02:13:27, 94, 65
2014-06-30, 02:13:28, 94, 65
2014-06-30, 02:13:29, 94, 65
2014-06-30, 02:13:30, 94, 65
2014-06-30, 02:13:31, 94, 65
2014-06-30, 02:13:32, 95, 64
2014-06-30, 02:13:33, 95, 65
2014-06-30, 02:13:34, 95, 65
2014-06-30, 02:13:35, 95, 64
2014-06-30, 02:13:36, 95, 64
2014-06-30, 02:13:37, 95, 64
2014-06-30, 02:13:38, 95, 64
2014-06-30, 02:13:39, 95, 64
2014-06-30, 02:13:40, 95, 65
2014-06-30, 02:13:41, 95, 65
2014-06-30, 02:13:42, 95, 64
2014-06-30, 02:13:43, 95, 64
2014-06-30, 02:13:44, 95, 64
2014-06-30, 02:13:45, 95, 64
2014-06-30, 02:13:46, 95, 64
2014-06-30, 02:13:47, 95, 63
2014-06-30, 02:13:48, 95, 63
2014-06-30, 02:13:49, 95, 63
2014-06-30, 02:13:50, 94, 63
2014-06-30, 02:13:51, 94, 62
2014-06-30, 02:13:52, 94, 62
2014-06-30, 02:13:53, 94, 62
2014-06-30, 02:13:54, 94, 62
2014-06-30, 02:13:55, 94, 62
2014-06-30, 02:13:56, 94, 62
2014-06-30, 02:13:57, 94, 62
2014-06-30, 02:13:58, 94, 63
2014-06-30, 02:13:59, 94, 63
2014-06-30, 02:14:00, 94, 64
2014-06-30, 02:14:01, 94, 64
2014-06-30, 02:14:02, 94, 64
2014-06-30, 02:14:03, 94, 64
2014-06-30, 02:14:04, 94, 64
2014-06-30, 02:14:05, 94, 64
2014-06-30, 02:14:06, 94, 64
2014-06-30, 02:14:07, 94, 63
2014-06-30, 02:14:08, 94, 62
2014-06-30, 02:14:09, 94, 62
2014-06-30, 02:14:10, 94, 62
2014-06-30, 02:14:11, 95, 61
2014-06-30, 02:14:12, 95, 60
2014-06-30, 02:14:13, 95, 60
2014-06-30, 02:14:14, 95, 59
2014-06-30, 02:14:15, 96, 58
2014-06-30, 02:14:16, 96, 58
2014-06-30, 02:14:17, 96, 58
2014-06-30, 02:14:18, 96, 59
2014-06-30, 02:14:19, 95, 59
2014-06-30, 02:14:20, 95, 59
2014-06-30, 02:14:21, 95, 59
2014-06-30, 02:14:22, 95, 59
2014-06-30, 02:14:23, 95, 59
2014-06-30, 02:14:24, 95, 59
2014-06-30, 02:14:25, 95, 59
2014-06-30, 02:14:26, 95, 59
2014-06-30, 02:14:27, 95, 59
2014-06-30, 02:14:28, 94, 60
2014-06-30, 02:14:29, 94, 60
2014-06-30, 02:14:30, 94, 60
2014-06-30, 02:14:31, 94, 60
2014-06-30, 02:14:32, 94, 60
2014-06-30, 02:14:33, 94, 60
2014-06-30, 02:14:34, 94, 60
2014-06-30, 02:14:35, 94, 60
2014-06-30, 02:14:36, 94, 60
2014-06-30, 02:14:37, 94, 60
2014-06-30, 02:14:38, 94, 60
2014-06-30, 02:14:39, 94, 60
2014-06-30, 02:14:40, 95, 60
2014-06-30, 02:14:41, 95, 61
2014-06-30, 02:14:42, 95, 61
2014-06-30, 02:14:43, 95, 61
2014-06-30, 02:14:44, 95, 61
2014-06-30, 02:14:45, 96, 62
2014-06-30, 02:14:46, 95, 62
2014-06-30, 02:14:47, 95, 62
2014-06-30, 02:14:48, 95, 62
2014-06-30, 02:14:49, 95, 62
2014-06-30, 02:14:50, 95, 63
2014-06-30, 02:14:51, 95, 63
2014-06-30, 02:14:52, 95, 63
2014-06-30, 02:14:53, 95, 63
2014-06-30, 02:14:54, 95, 64
2014-06-30, 02:14:55, 94, 64
2014-06-30, 02:14:56, 94, 65
2014-06-30, 02:14:57, 94, 65
2014-06-30, 02:14:58, 94, 64
2014-06-30, 02:14:59, 94, 64
2014-06-30, 02:15:00, 94, 64
2014-06-30, 02:15:01, 94, 64
2014-06-30, 02:15:02, 94, 63
2014-06-30, 02:15:03, 94, 63
2014-06-30, 02:15:04, 94, 62
2014-06-30, 02:15:05, 94, 62
2014-06-30, 02:15:06, 94, 62
2014-06-30, 02:15:07, 94, 61
2014-06-30, 02:15:08, 94, 61
2014-06-30, 02:15:09, 94, 61
2014-06-30, 02:15:10, 94, 61
2014-06-30, 02:15:11, 94, 61
2014-06-30, 02:15:12, 94, 61
2014-06-30, 02:15:13, 94, 62
2014-06-30, 02:15:14, 94, 62
2014-06-30, 02:15:15, 95, 62
2014-06-30, 02:15:16, 95, 62
2014-06-30, 02:15:17, 95, 62
2014-06-30, 02:15:18, 95, 61
2014-06-30, 02:15:19, 95, 61
2014-06-30, 02:15:20, 94, 61
2014-06-30, 02:15:21, 94, 61
2014-06-30, 02:15:22, 94, 61
2014-06-30, 02:15:23, 94, 61
2014-06-30, 02:15:24, 94, 61
2014-06-30, 02:15:25, 94, 61
2014-06-30, 02:15:26, 94, 62
2014-06-30, 02:15:27, 94, 62
2014-06-30, 02:15:28, 94, 63
2014-06-30, 02:15:29, 95, 64
2014-06-30, 02:15:30, 95, 64
2014-06-30, 02:15:31, 95, 64
2014-06-30, 02:15:32, 95, 64
2014-06-30, 02:15:33, 95, 64
2014-06-30, 02:15:34, 95, 64
2014-06-30, 02:15:35, 95, 64
2014-06-30, 02:15:36, 95, 63
2014-06-30, 02:15:37, 95, 63
2014-06-30, 02:15:38, 95, 63
2014-06-30, 02:15:39, 94, 63
2014-06-30, 02:15:40, 94, 63
2014-06-30, 02:15:41, 94, 63
2014-06-30, 02:15:42, 94, 63
2014-06-30, 02:15:43, 94, 63
2014-06-30, 02:15:44, 94, 63
2014-06-30, 02:15:45, 94, 63
2014-06-30, 02:15:46, 94, 63
2014-06-30, 02:15:47, 94, 63
2014-06-30, 02:15:48, 94, 62
2014-06-30, 02:15:49, 94, 62
2014-06-30, 02:15:50, 94, 62
2014-06-30, 02:15:51, 94, 62
2014-06-30, 02:15:52, 94, 62
2014-06-30, 02:15:53, 94, 61
2014-06-30, 02:15:54, 94, 61
2014-06-30, 02:15:55, 95, 61
2014-06-30, 02:15:56, 95, 61
2014-06-30, 02:15:57, 95, 61
2014-06-30, 02:15:58, 95, 61
2014-06-30, 02:15:59, 95, 61
2014-06-30, 02:16:00, 95, 61
2014-06-30, 02:16:01, 95, 61
2014-06-30, 02:16:02, 95, 61
2014-06-30, 02:16:03, 94, 61
2014-06-30, 02:16:04, 94, 61
2014-06-30, 02:16:05, 94, 61
2014-06-30, 02:16:06, 94, 61
2014-06-30, 02:16:07, 94, 61
2014-06-30, 02:16:08, 94, 61
2014-06-30, 02:16:09, 94, 62
2014-06-30, 02:16:10, 94, 62
2014-06-30, 02:16:11, 94, 61
2014-06-30, 02:16:12, 94, 61
2014-06-30, 02:16:13, 94, 61
2014-06-30, 02:16:14, 94, 62
2014-06-30, 02:16:15, 94, 62
2014-06-30, 02:16:16, 94, 62
2014-06-30, 02:16:17, 94, 62
2014-06-30, 02:16:18, 94, 62
2014-06-30, 02:16:19, 94, 62
2014-06-30, 02:16:20, 94, 62
2014-06-30, 02:16:21, 94, 62
2014-06-30, 02:16:22, 94, 62
2014-06-30, 02:16:23, 95, 61
2014-06-30, 02:16:24, 95, 62
2014-06-30, 02:16:25, 95, 62
2014-06-30, 02:16:26, 95, 62
2014-06-30, 02:16:27, 95, 62
2014-06-30, 02:16:28, 95, 62
2014-06-30, 02:16:29, 95, 62
2014-06-30, 02:16:30, 94, 62
2014-06-30, 02:16:31, 94, 63
2014-06-30, 02:16:32, 94, 63
2014-06-30, 02:16:33, 94, 63
2014-06-30, 02:16:34, 94, 63
2014-06-30, 02:16:35, 94, 63
2014-06-30, 02:16:36, 95, 64
2014-06-30, 02:16:37, 95, 64
2014-06-30, 02:16:38, 95, 64
2014-06-30, 02:16:39, 95, 64
2014-06-30, 02:16:40, 95, 64
2014-06-30, 02:16:41, 95, 64
2014-06-30, 02:16:42, 95, 63
2014-06-30, 02:16:43, 95, 63
2014-06-30, 02:16:44, 94, 62
2014-06-30, 02:16:45, 94, 62
2014-06-30, 02:16:46, 94, 61
2014-06-30, 02:16:47, 94, 61
2014-06-30, 02:16:48, 94, 61
2014-06-30, 02:16:49, 94, 61
2014-06-30, 02:16:50, 94, 61
2014-06-30, 02:16:51, 94, 61
2014-06-30, 02:16:52, 94, 61
2014-06-30, 02:16:53, 94, 61
2014-06-30, 02:16:54, 94, 61
2014-06-30, 02:16:55, 94, 61
2014-06-30, 02:16:56, 94, 61
2014-06-30, 02:16:57, 94, 61
2014-06-30, 02:16:58, 94, 61
2014-06-30, 02:16:59, 94, 61
2014-06-30, 02:17:00, 94, 61
2014-06-30, 02:17:01, 94, 61
2014-06-30, 02:17:02, 94, 61
2014-06-30, 02:17:03, 94, 61
2014-06-30, 02:17:04, 94, 61
2014-06-30, 02:17:05, 94, 61
2014-06-30, 02:17:06, 94, 61
2014-06-30, 02:17:07, 94, 60
2014-06-30, 02:17:08, 94, 60
2014-06-30, 02:17:09, 94, 60
2014-06-30, 02:17:10, 94, 60
2014-06-30, 02:17:11, 94, 60
2014-06-30, 02:17:12, 94, 59
2014-06-30, 02:17:13, 94, 59
2014-06-30, 02:17:14, 94, 59
2014-06-30, 02:17:15, 94, 59
2014-06-30, 02:17:16, 94, 59
2014-06-30, 02:17:17, 94, 59
2014-06-30, 02:17:18, 94, 59
2014-06-30, 02:17:19, 94, 58
2014-06-30, 02:17:20, 94, 58
2014-06-30, 02:17:21, 94, 57
2014-06-30, 02:17:22, 94, 57
2014-06-30, 02:17:23, 94, 57
2014-06-30, 02:17:24, 94, 57
2014-06-30, 02:17:25, 94, 57
2014-06-30, 02:17:26, 94, 57
2014-06-30, 02:17:27, 94, 57
2014-06-30, 02:17:28, 94, 57
2014-06-30, 02:17:29, 95, 57
2014-06-30, 02:17:30, 95, 57
2014-06-30, 02:17:31, 95, 58
2014-06-30, 02:17:32, 95, 57
2014-06-30, 02:17:33, 95, 57
2014-06-30, 02:17:34, 95, 57
2014-06-30, 02:17:35, 95, 57
2014-06-30, 02:17:36, 95, 57
2014-06-30, 02:17:37, 95, 57
2014-06-30, 02:17:38, 95, 57
2014-06-30, 02:17:39, 95, 58
2014-06-30, 02:17:40, 95, 58
2014-06-30, 02:17:41, 96, 59
2014-06-30, 02:17:42, 96, 59
2014-06-30, 02:17:43, 96, 59
2014-06-30, 02:17:44, 96, 60
2014-06-30, 02:17:45, 96, 60
2014-06-30, 02:17:46, 96, 60
2014-06-30, 02:17:47, 96, 61
2014-06-30, 02:17:48, 95, 61
2014-06-30, 02:17:49, 95, 61
2014-06-30, 02:17:50, 95, 61
2014-06-30, 02:17:51, 95, 61
2014-06-30, 02:17:52, 95, 61
2014-06-30, 02:17:53, 95, 62
2014-06-30, 02:17:54, 95, 62
2014-06-30, 02:17:55, 95, 62
2014-06-30, 02:17:56, 95, 62
2014-06-30, 02:17:57, 95, 62
2014-06-30, 02:17:58, 95, 62
2014-06-30, 02:17:59, 94, 62
2014-06-30, 02:18:00, 94, 62
2014-06-30, 02:18:01, 94, 62
2014-06-30, 02:18:02, 94, 62
2014-06-30, 02:18:03, 94, 62
2014-06-30, 02:18:04, 94, 62
2014-06-30, 02:18:05, 94, 63
2014-06-30, 02:18:06, 94, 63
2014-06-30, 02:18:07, 94, 63
2014-06-30, 02:18:08, 94, 63
2014-06-30, 02:18:09, 94, 63
2014-06-30, 02:18:10, 94, 63
2014-06-30, 02:18:11, 94, 63
2014-06-30, 02:18:12, 94, 63
2014-06-30, 02:18:13, 94, 63
2014-06-30, 02:18:14, 94, 63
2014-06-30, 02:18:15, 94, 63
2014-06-30, 02:18:16, 94, 62
2014-06-30, 02:18:17, 94, 62
2014-06-30, 02:18:18, 94, 62
2014-06-30, 02:18:19, 94, 61
2014-06-30, 02:18:20, 94, 61
2014-06-30, 02:18:21, 94, 61
2014-06-30, 02:18:22, 94, 61
2014-06-30, 02:18:23, 94, 61
2014-06-30, 02:18:24, 94, 61
2014-06-30, 02:18:25, 94, 61
2014-06-30, 02:18:26, 94, 61
2014-06-30, 02:18:27, 94, 61
2014-06-30, 02:18:28, 94, 61
2014-06-30, 02:18:29, 94, 61
2014-06-30, 02:18:30, 94, 61
2014-06-30, 02:18:31, 94, 60
2014-06-30, 02:18:32, 94, 60
2014-06-30, 02:18:33, 94, 60
2014-06-30, 02:18:34, 94, 60
2014-06-30, 02:18:35, 94, 60
2014-06-30, 02:18:36, 94, 60
2014-06-30, 02:18:37, 94, 60
2014-06-30, 02:18:38, 94, 60
2014-06-30, 02:18:39, 94, 60
2014-06-30, 02:18:40, 94, 60
2014-06-30, 02:18:41, 94, 60
2014-06-30, 02:18:42, 94, 61
2014-06-30, 02:18:43, 94, 62
2014-06-30, 02:18:44, 94, 62
2014-06-30, 02:18:45, 95, 63
2014-06-30, 02:18:46, 95, 63
2014-06-30, 02:18:47, 95, 64
2014-06-30, 02:18:48, 95, 64
2014-06-30, 02:18:49, 95, 65
2014-06-30, 02:18:50, 95, 66
2014-06-30, 02:18:51, 95, 66
2014-06-30, 02:18:52, 95, 66
2014-06-30, 02:18:53, 95, 66
2014-06-30, 02:18:54, 95, 66
2014-06-30, 02:18:55, 95, 66
2014-06-30, 02:18:56, 95, 66
2014-06-30, 02:18:57, 95, 66
2014-06-30, 02:18:58, 95, 65
2014-06-30, 02:18:59, 95, 65
2014-06-30, 02:19:00, 95, 65
2014-06-30, 02:19:01, 95, 64
2014-06-30, 02:19:02, 95, 64
2014-06-30, 02:19:03, 95, 64
2014-06-30, 02:19:04, 95, 63
2014-06-30, 02:19:05, 95, 62
2014-06-30, 02:19:06, 95, 62
2014-06-30, 02:19:07, 95, 62
2014-06-30, 02:19:08, 95, 61
2014-06-30, 02:19:09, 95, 61
2014-06-30, 02:19:10, 95, 60
2014-06-30, 02:19:11, 95, 60
2014-06-30, 02:19:12, 95, 60
2014-06-30, 02:19:13, 95, 60
2014-06-30, 02:19:14, 95, 60
2014-06-30, 02:19:15, 95, 60
2014-06-30, 02:19:16, 95, 60
2014-06-30, 02:19:17, 95, 61
2014-06-30, 02:19:18, 95, 61
2014-06-30, 02:19:19, 95, 61
2014-06-30, 02:19:20, 95, 60
2014-06-30, 02:19:21, 94, 60
2014-06-30, 02:19:22, 94, 60
2014-06-30, 02:19:23, 94, 60
2014-06-30, 02:19:24, 94, 60
2014-06-30, 02:19:25, 94, 60
2014-06-30, 02:19:26, 94, 60
2014-06-30, 02:19:27, 94, 60
2014-06-30, 02:19:28, 94, 60
2014-06-30, 02:19:29, 94, 61
2014-06-30, 02:19:30, 94, 61
2014-06-30, 02:19:31, 94, 61
2014-06-30, 02:19:32, 95, 61
2014-06-30, 02:19:33, 95, 61
2014-06-30, 02:19:34, 95, 61
2014-06-30, 02:19:35, 95, 61
2014-06-30, 02:19:36, 95, 61
2014-06-30, 02:19:37, 95, 62
2014-06-30, 02:19:38, 95, 62
2014-06-30, 02:19:39, 95, 62
2014-06-30, 02:19:40, 95, 62
2014-06-30, 02:19:41, 95, 62
2014-06-30, 02:19:42, 95, 63
2014-06-30, 02:19:43, 94, 63
2014-06-30, 02:19:44, 94, 63
2014-06-30, 02:19:45, 94, 63
2014-06-30, 02:19:46, 94, 63
2014-06-30, 02:19:47, 94, 63
2014-06-30, 02:19:48, 94, 63
2014-06-30, 02:19:49, 94, 63
2014-06-30, 02:19:50, 94, 63
2014-06-30, 02:19:51, 95, 63
2014-06-30, 02:19:52, 95, 63
2014-06-30, 02:19:53, 95, 63
2014-06-30, 02:19:54, 95, 63
2014-06-30, 02:19:55, 95, 63
2014-06-30, 02:19:56, 95, 63
2014-06-30, 02:19:57, 95, 63
2014-06-30, 02:19:58, 95, 63
2014-06-30, 02:19:59, 94, 63
2014-06-30, 02:20:00, 94, 62
2014-06-30, 02:20:01, 94, 62
2014-06-30, 02:20:02, 94, 62
2014-06-30, 02:20:03, 94, 62
2014-06-30, 02:20:04, 94, 62
2014-06-30, 02:20:05, 94, 62
2014-06-30, 02:20:06, 94, 62
2014-06-30, 02:20:07, 95, 61
2014-06-30, 02:20:08, 95, 61
2014-06-30, 02:20:09, 95, 61
2014-06-30, 02:20:10, 95, 61
2014-06-30, 02:20:11, 95, 61
2014-06-30, 02:20:12, 95, 61
2014-06-30, 02:20:13, 95, 61
2014-06-30, 02:20:14, 95, 61
2014-06-30, 02:20:15, 95, 61
2014-06-30, 02:20:16, 95, 61
2014-06-30, 02:20:17, 95, 61
2014-06-30, 02:20:18, 95, 61
2014-06-30, 02:20:19, 95, 61
2014-06-30, 02:20:20, 95, 62
2014-06-30, 02:20:21, 95, 62
2014-06-30, 02:20:22, 95, 62
2014-06-30, 02:20:23, 95, 62
2014-06-30, 02:20:24, 95, 62
2014-06-30, 02:20:25, 95, 62
2014-06-30, 02:20:26, 94, 62
2014-06-30, 02:20:27, 94, 62
2014-06-30, 02:20:28, 94, 62
2014-06-30, 02:20:29, 94, 62
2014-06-30, 02:20:30, 94, 62
2014-06-30, 02:20:31, 94, 62
2014-06-30, 02:20:32, 94, 62
2014-06-30, 02:20:33, 94, 62
2014-06-30, 02:20:34, 94, 62
2014-06-30, 02:20:35, 94, 62
2014-06-30, 02:20:36, 94, 63
2014-06-30, 02:20:37, 95, 63
2014-06-30, 02:20:38, 95, 63
2014-06-30, 02:20:39, 95, 63
2014-06-30, 02:20:40, 95, 64
2014-06-30, 02:20:41, 95, 64
2014-06-30, 02:20:42, 95, 64
2014-06-30, 02:20:43, 95, 64
2014-06-30, 02:20:44, 95, 64
2014-06-30, 02:20:45, 94, 64
2014-06-30, 02:20:46, 94, 64
2014-06-30, 02:20:47, 94, 64
2014-06-30, 02:20:48, 94, 64
2014-06-30, 02:20:49, 93, 64
2014-06-30, 02:20:50, 93, 64
2014-06-30, 02:20:51, 93, 64
2014-06-30, 02:20:52, 93, 63
2014-06-30, 02:20:53, 93, 63
2014-06-30, 02:20:54, 93, 63
2014-06-30, 02:20:55, 93, 62
2014-06-30, 02:20:56, 93, 62
2014-06-30, 02:20:57, 93, 62
2014-06-30, 02:20:58, 93, 61
2014-06-30, 02:20:59, 93, 61
2014-06-30, 02:21:00, 94, 61
2014-06-30, 02:21:01, 94, 61
2014-06-30, 02:21:02, 94, 61
2014-06-30, 02:21:03, 94, 60
2014-06-30, 02:21:04, 95, 61
2014-06-30, 02:21:05, 95, 61
2014-06-30, 02:21:06, 96, 61
2014-06-30, 02:21:07, 96, 62
2014-06-30, 02:21:08, 96, 62
2014-06-30, 02:21:09, 96, 62
2014-06-30, 02:21:10, 96, 62
2014-06-30, 02:21:11, 96, 62
2014-06-30, 02:21:12, 96, 62
2014-06-30, 02:21:13, 95, 62
2014-06-30, 02:21:14, 95, 62
2014-06-30, 02:21:15, 95, 62
2014-06-30, 02:21:16, 95, 62
2014-06-30, 02:21:17, 95, 62
2014-06-30, 02:21:18, 95, 62
2014-06-30, 02:21:19, 95, 62
2014-06-30, 02:21:20, 95, 62
2014-06-30, 02:21:21, 95, 62
2014-06-30, 02:21:22, 95, 63
2014-06-30, 02:21:23, 95, 63
2014-06-30, 02:21:24, 95, 63
2014-06-30, 02:21:25, 94, 63
2014-06-30, 02:21:26, 94, 63
2014-06-30, 02:21:27, 94, 63
2014-06-30, 02:21:28, 94, 63
2014-06-30, 02:21:29, 94, 63
2014-06-30, 02:21:30, 94, 63
2014-06-30, 02:21:31, 94, 63
2014-06-30, 02:21:32, 94, 63
2014-06-30, 02:21:33, 94, 63
2014-06-30, 02:21:34, 94, 62
2014-06-30, 02:21:35, 94, 63
2014-06-30, 02:21:36, 94, 63
2014-06-30, 02:21:37, 94, 63
2014-06-30, 02:21:38, 94, 63
2014-06-30, 02:21:39, 95, 63
2014-06-30, 02:21:40, 95, 62
2014-06-30, 02:21:41, 95, 62
2014-06-30, 02:21:42, 95, 62
2014-06-30, 02:21:43, 95, 62
2014-06-30, 02:21:44, 96, 62
2014-06-30, 02:21:45, 96, 62
2014-06-30, 02:21:46, 96, 62
2014-06-30, 02:21:47, 96, 62
2014-06-30, 02:21:48, 95, 61
2014-06-30, 02:21:49, 95, 61
2014-06-30, 02:21:50, 95, 60
2014-06-30, 02:21:51, 95, 60
